Año,Mes,ID,Fecha,Estado,Citacion,Cuenta,Acta,URL_Video
2025,10,22080,2025-10-15,SECRETA,No,No,No,
2025,10,22060,2025-10-14,SECRETA,No,No,No,
2025,10,22040,2025-10-13,SECRETA,No,No,No,
2025,10,22031,2025-10-08,SECRETA,No,No,No,
2025,10,22005,2025-10-07,SECRETA,No,No,No,
2025,10,21995,2025-10-06,SECRETA,No,No,No,
2025,09,21929,2025-09-09,SECRETA,No,No,No,
2025,08,21827,2025-08-12,SECRETA,No,No,No,
