Año,Mes,ID,Fecha,Estado,URL_Citacion,URL_Cuenta,URL_Asistencia,URL_Acta,URL_Votacion,URL_Resultado
2026,Marzo,20,02 mar. 2026,CELEBRADA,https://www.camara.cl/legislacion/comisiones/citacion_detalle.aspx?prmId=4761&prmIdSesion=81298,No,https://www.camara.cl/legislacion/comisiones/asistencia.aspx?prmId=4761&prmIdSesion=81298,No,No,https://www.camara.cl/legislacion/comisiones/resultado_detalle.aspx?prmId=4761&prmIdSesion=81298
