Año,Mes,ID,Fecha,Estado,Citacion,Cuenta,Acta,URL_Video
2025,10,22058,2025-10-14,SECRETA,No,No,No,
2025,06,21628,2025-06-17,SECRETA,No,No,No,
2025,05,21500,2025-05-14,SECRETA,No,No,No,
2025,04,21316,2025-04-07,SECRETA,No,No,No,
2025,03,21297,2025-03-25,SECRETA,No,No,No,
2025,03,21279,2025-03-24,SECRETA,No,No,No,
2025,03,21241,2025-03-17,SECRETA,No,No,No,
