Año,Mes,ID,Fecha,Estado,URL_Citacion,URL_Cuenta,URL_Asistencia,URL_Acta,URL_Votacion,URL_Resultado
2026,Marzo,132,03 mar. 2026,CELEBRADA,https://www.camara.cl/legislacion/comisiones/citacion_detalle.aspx?prmId=3331&prmIdSesion=81293,https://www.camara.cl/verDoc.aspx?prmID=382540&prmTipo=DOCUMENTO_COMISION,https://www.camara.cl/legislacion/comisiones/asistencia.aspx?prmId=3331&prmIdSesion=81293,https://www.camara.cl/verDoc.aspx?prmID=382646&prmTipo=DOCUMENTO_COMISION,No,https://www.camara.cl/legislacion/comisiones/resultado_detalle.aspx?prmId=3331&prmIdSesion=81293
