Año,Mes,ID,Fecha,Estado,URL_Citacion,URL_Cuenta,URL_Asistencia,URL_Acta,URL_Votacion,URL_Resultado
2026,Marzo,178,04 mar. 2026,SUSPENDIDA,https://www.camara.cl/legislacion/comisiones/citacion_detalle.aspx?prmId=3319&prmIdSesion=81288,No,No,No,No,No
