Año,Mes,ID,Fecha,Estado,URL_Citacion,URL_Cuenta,URL_Asistencia,URL_Acta,URL_Votacion,URL_Resultado
2026,Marzo,125,03 mar. 2026,CELEBRADA,https://www.camara.cl/legislacion/comisiones/citacion_detalle.aspx?prmId=3326&prmIdSesion=81301,https://www.camara.cl/verDoc.aspx?prmID=382541&prmTipo=DOCUMENTO_COMISION,https://www.camara.cl/legislacion/comisiones/asistencia.aspx?prmId=3326&prmIdSesion=81301,No,No,https://www.camara.cl/legislacion/comisiones/resultado_detalle.aspx?prmId=3326&prmIdSesion=81301
