Año,Mes,ID,Fecha,Estado,Citacion,Cuenta,Acta,URL_Video
2026,01,22328,2026-01-26,FRACASADA,No,No,No,
2026,01,22322,2026-01-21,,No,No,No,
2026,01,22280,2026-01-13,,No,No,No,
2026,01,22256,2026-01-07,,No,No,No,
2025,12,22211,2025-12-16,FRACASADA,No,No,No,
2025,12,22170,2025-12-03,FRACASADA,No,No,No,
2025,09,21890,2025-09-02,FRACASADA,No,No,No,
2025,08,21823,2025-08-13,FRACASADA,No,No,No,
