Año,Mes,ID,Fecha,Estado,URL_Citacion,URL_Cuenta,URL_Asistencia,URL_Acta,URL_Votacion,URL_Resultado
2026,Marzo,392,03 mar. 2026,CELEBRADA,https://www.camara.cl/legislacion/comisiones/citacion_detalle.aspx?prmId=3307&prmIdSesion=81352,https://www.camara.cl/verDoc.aspx?prmID=382497&prmTipo=DOCUMENTO_COMISION,https://www.camara.cl/legislacion/comisiones/asistencia.aspx?prmId=3307&prmIdSesion=81352,https://www.camara.cl/verDoc.aspx?prmID=382688&prmTipo=DOCUMENTO_COMISION,https://www.camara.cl/legislacion/comisiones/votaciones_sesion.aspx?prmId=3307&prmIdSesion=81352,https://www.camara.cl/legislacion/comisiones/resultado_detalle.aspx?prmId=3307&prmIdSesion=81352
